 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjja_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3625.          4.23665256458E-09  5.15508812785E-09  4.95653080861E-09    1.21678   0.96148
     2  6000.         2   2.000       3.000      3348.          4.02694290741E-09  4.51756353661E-09  4.23042226842E-09    1.12183   0.93644
     3  6000.         3   3.000       4.000      3081.          4.32771889882E-09  4.56984760092E-09  4.16649552562E-09    1.05595   0.91174
     4  6000.         4   4.000       5.000      2859.          4.64827112966E-09  4.60434350313E-09  4.14785259741E-09    0.99055   0.90086
     5  6000.         5   5.000       6.000      2674.          4.94669864323E-09  4.68985223864E-09  4.23978590379E-09    0.94808   0.90403
     6  6000.         6   6.000       7.000      2519.          5.20060822638E-09  4.73878120393E-09  4.11446345351E-09    0.91120   0.86825
     7  6000.         7   7.000       8.000      2387.          5.43012604840E-09  4.86131891983E-09  4.27276093205E-09    0.89525   0.87893
     8  6000.         8   8.000       9.000      2275.          5.63522270819E-09  4.81082771841E-09  4.11314008376E-09    0.85371   0.85498
     9  6000.         9   9.000       10.00      2178.          5.84127238179E-09  4.76770617601E-09  4.09006289388E-09    0.81621   0.85787
    10  1.200e+04    10   10.00       12.00      2048.          6.09369599321E-09  4.94078734208E-09  4.21383639707E-09    0.81080   0.85287
    11  1.200e+04    11   12.00       14.00      1907.          6.41672204115E-09  4.99897663452E-09  4.17058937057E-09    0.77905   0.83429
    12  1.200e+04    12   14.00       16.00      1794.          6.66795187568E-09  4.91101096015E-09  3.80117238727E-09    0.73651   0.77401
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 24
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3613.          3.62536647599E-09  4.56838950733E-09  4.46317659003E-09    1.26012   0.97697
     2  6000.         2   2.000       3.000      3338.          3.51324278362E-09  4.03322660580E-09  3.83527539798E-09    1.14801   0.95092
     3  6000.         3   3.000       4.000      3073.          3.81698572987E-09  4.08149738149E-09  3.71525240986E-09    1.06930   0.91027
     4  6000.         4   4.000       5.000      2851.          4.12477999334E-09  4.12678943168E-09  3.72453700729E-09    1.00049   0.90253
     5  6000.         5   5.000       6.000      2667.          4.40819233069E-09  4.20168801682E-09  3.77118070608E-09    0.95315   0.89754
     6  6000.         6   6.000       7.000      2512.          4.64778369173E-09  4.26051881343E-09  3.67740623448E-09    0.91668   0.86314
     7  6000.         7   7.000       8.000      2381.          4.85961843394E-09  4.37623322602E-09  3.85234478351E-09    0.90053   0.88029
     8  6000.         8   8.000       9.000      2269.          5.04888663683E-09  4.32849584951E-09  3.65183272971E-09    0.85732   0.84367
     9  6000.         9   9.000       10.00      2173.          5.24031808579E-09  4.27411485969E-09  3.69603181020E-09    0.81562   0.86475
    10  1.200e+04    10   10.00       12.00      2043.          5.47464399292E-09  4.43596728768E-09  3.72939487210E-09    0.81028   0.84072
    11  1.200e+04    11   12.00       14.00      1902.          5.77466157747E-09  4.49476570530E-09  3.67902964924E-09    0.77836   0.81851
    12  1.200e+04    12   14.00       16.00      1789.          6.01877623829E-09  4.38576461718E-09  3.32348681087E-09    0.72868   0.75779
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 25
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3631.          4.32372799333E-09  5.40961257082E-09  5.25674409918E-09    1.25115   0.97174
     2  6000.         2   2.000       3.000      3354.          4.22950812392E-09  4.82923308303E-09  4.55017165136E-09    1.14180   0.94221
     3  6000.         3   3.000       4.000      3087.          4.62280324189E-09  4.92801778587E-09  4.47933214745E-09    1.06602   0.90895
     4  6000.         4   4.000       5.000      2865.          5.00973341663E-09  5.00575538472E-09  4.49924034797E-09    0.99921   0.89881
     5  6000.         5   5.000       6.000      2680.          5.36882180434E-09  5.12465078396E-09  4.65559083439E-09    0.95452   0.90847
     6  6000.         6   6.000       7.000      2524.          5.66695179575E-09  5.19571754765E-09  4.46109612373E-09    0.91685   0.85861
     7  6000.         7   7.000       8.000      2392.          5.93079236358E-09  5.32960938624E-09  4.71190386019E-09    0.89863   0.88410
     8  6000.         8   8.000       9.000      2280.          6.16954811221E-09  5.29083490864E-09  4.53110584808E-09    0.85757   0.85641
     9  6000.         9   9.000       10.00      2183.          6.40568353246E-09  5.28298360364E-09  4.56515361328E-09    0.82473   0.86412
    10  1.200e+04    10   10.00       12.00      2052.          6.69479155339E-09  5.44337007215E-09  4.63313000657E-09    0.81308   0.85115
    11  1.200e+04    11   12.00       14.00      1911.          7.06642058534E-09  5.54140479635E-09  4.55607006534E-09    0.78419   0.82219
    12  1.200e+04    12   14.00       16.00      1798.          7.35892348830E-09  5.46125034062E-09  4.17737539481E-09    0.74213   0.76491
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 26
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3603.          3.07155236831E-09  4.20121585892E-09  4.13020610422E-09    1.36778   0.98310
     2  6000.         2   2.000       3.000      3333.          3.24686636344E-09  3.90533971110E-09  3.71227966438E-09    1.20280   0.95057
     3  6000.         3   3.000       4.000      3071.          3.70460163333E-09  4.08206119716E-09  3.68649504266E-09    1.10189   0.90310
     4  6000.         4   4.000       5.000      2851.          4.11616997145E-09  4.21103693216E-09  3.79402731914E-09    1.02305   0.90097
     5  6000.         5   5.000       6.000      2668.          4.48119479578E-09  4.34634494959E-09  3.89396594780E-09    0.96991   0.89592
     6  6000.         6   6.000       7.000      2513.          4.78362524642E-09  4.44791695984E-09  3.79883545778E-09    0.92982   0.85407
     7  6000.         7   7.000       8.000      2382.          5.04619175807E-09  4.59972310628E-09  4.03465614487E-09    0.91152   0.87715
     8  6000.         8   8.000       9.000      2270.          5.28085179802E-09  4.58509730658E-09  3.84264827746E-09    0.86825   0.83807
     9  6000.         9   9.000       10.00      2174.          5.51221754262E-09  4.55340007831E-09  3.93035139334E-09    0.82606   0.86317
    10  1.200e+04    10   10.00       12.00      2044.          5.79489815591E-09  4.73854554909E-09  3.97796227332E-09    0.81771   0.83949
    11  1.200e+04    11   12.00       14.00      1903.          6.15318445456E-09  4.84592891054E-09  3.95005189220E-09    0.78755   0.81513
    12  1.200e+04    12   14.00       16.00      1791.          6.44405656474E-09  4.73976317634E-09  3.58510472234E-09    0.73552   0.75639
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 27
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3614.          3.76036951538E-09  4.82785455107E-09  4.70253357573E-09    1.28388   0.97404
     2  6000.         2   2.000       3.000      3341.          3.74173612476E-09  4.34238192421E-09  4.10553064552E-09    1.16053   0.94546
     3  6000.         3   3.000       4.000      3077.          4.13190542855E-09  4.45425798901E-09  4.04284278854E-09    1.07802   0.90764
     4  6000.         4   4.000       5.000      2856.          4.50820208058E-09  4.53848617008E-09  4.09705135955E-09    1.00672   0.90274
     5  6000.         5   5.000       6.000      2671.          4.84973757216E-09  4.65007326708E-09  4.17480931519E-09    0.95883   0.89779
     6  6000.         6   6.000       7.000      2517.          5.13660885302E-09  4.73419515913E-09  4.07644288616E-09    0.92166   0.86106
     7  6000.         7   7.000       8.000      2385.          5.39005673854E-09  4.87699270989E-09  4.29993043072E-09    0.90481   0.88168
     8  6000.         8   8.000       9.000      2273.          5.61616473660E-09  4.83803056790E-09  4.07995417306E-09    0.86145   0.84331
     9  6000.         9   9.000       10.00      2177.          5.83975288136E-09  4.79789449301E-09  4.14057557534E-09    0.82159   0.86300
    10  1.200e+04    10   10.00       12.00      2046.          6.11515172810E-09  4.98690671335E-09  4.22266698687E-09    0.81550   0.84675
    11  1.200e+04    11   12.00       14.00      1905.          6.46583696448E-09  5.06471873509E-09  4.18207590693E-09    0.78330   0.82573
    12  1.200e+04    12   14.00       16.00      1793.          6.74828235321E-09  4.97545579055E-09  3.79685624707E-09    0.73729   0.76312
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 28
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3623.          4.37556663847E-09  5.31384535374E-09  5.14332069186E-09    1.21444   0.96791
     2  6000.         2   2.000       3.000      3346.          4.12241625091E-09  4.62466418911E-09  4.36021909268E-09    1.12183   0.94282
     3  6000.         3   3.000       4.000      3079.          4.40686436433E-09  4.65052542148E-09  4.23490398720E-09    1.05529   0.91063
     4  6000.         4   4.000       5.000      2857.          4.71758564378E-09  4.67275169265E-09  4.20674869084E-09    0.99050   0.90027
     5  6000.         5   5.000       6.000      2672.          5.01209845183E-09  4.75109286685E-09  4.28330195706E-09    0.94792   0.90154
     6  6000.         6   6.000       7.000      2516.          5.26274975762E-09  4.79969278147E-09  4.16431628331E-09    0.91201   0.86762
     7  6000.         7   7.000       8.000      2384.          5.48860806235E-09  4.91918634495E-09  4.33449017623E-09    0.89625   0.88114
     8  6000.         8   8.000       9.000      2272.          5.69254715215E-09  4.86717447454E-09  4.14111939221E-09    0.85501   0.85083
     9  6000.         9   9.000       10.00      2176.          5.89913294173E-09  4.81796023346E-09  4.15052063740E-09    0.81672   0.86147
    10  1.200e+04    10   10.00       12.00      2046.          6.15031234490E-09  4.98329510210E-09  4.22969200528E-09    0.81025   0.84877
    11  1.200e+04    11   12.00       14.00      1904.          6.47595916163E-09  5.05049717757E-09  4.18556557271E-09    0.77988   0.82874
    12  1.200e+04    12   14.00       16.00      1791.          6.73772818456E-09  4.95043360690E-09  3.80314274615E-09    0.73473   0.76824
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 29
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3626.          4.92278779945E-09  5.52148917656E-09  5.19375959285E-09    1.12162   0.94064
     2  6000.         2   2.000       3.000      3349.          4.42636908907E-09  4.70353264529E-09  4.31374327499E-09    1.06262   0.91713
     3  6000.         3   3.000       4.000      3082.          4.59561082691E-09  4.68801373497E-09  4.25070129115E-09    1.02011   0.90672
     4  6000.         4   4.000       5.000      2860.          4.83139171814E-09  4.65750700162E-09  4.20078039184E-09    0.96401   0.90194
     5  6000.         5   5.000       6.000      2675.          5.06610819673E-09  4.71817071802E-09  4.28346259593E-09    0.93132   0.90787
     6  6000.         6   6.000       7.000      2519.          5.27206407175E-09  4.72004171002E-09  4.19182630452E-09    0.89529   0.88809
     7  6000.         7   7.000       8.000      2387.          5.46672982989E-09  4.82985362229E-09  4.26119977276E-09    0.88350   0.88226
     8  6000.         8   8.000       9.000      2275.          5.64487647013E-09  4.75336731243E-09  4.13134702357E-09    0.84207   0.86914
     9  6000.         9   9.000       10.00      2178.          5.82588459171E-09  4.73268414167E-09  3.99957694302E-09    0.81235   0.84510
    10  1.200e+04    10   10.00       12.00      2049.          6.03874988651E-09  4.86291117618E-09  4.20942997144E-09    0.80528   0.86562
    11  1.200e+04    11   12.00       14.00      1907.          6.32386289112E-09  4.87065143963E-09  4.14395023548E-09    0.77020   0.85080
    12  1.200e+04    12   14.00       16.00      1793.          6.53779685089E-09  4.86289818751E-09  3.92264497289E-09    0.74381   0.80665
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 30
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3601.          4.04038152610E-09  4.89579811129E-09  4.72532047885E-09    1.21172   0.96518
     2  6000.         2   2.000       3.000      3331.          3.81710462420E-09  4.27212651874E-09  4.00542773105E-09    1.11921   0.93757
     3  6000.         3   3.000       4.000      3069.          4.08691973874E-09  4.30187884645E-09  3.90680809569E-09    1.05260   0.90816
     4  6000.         4   4.000       5.000      2849.          4.37927011429E-09  4.32654218622E-09  3.89362284672E-09    0.98796   0.89994
     5  6000.         5   5.000       6.000      2666.          4.65413028090E-09  4.40132401376E-09  3.98971284091E-09    0.94568   0.90648
     6  6000.         6   6.000       7.000      2512.          4.88751693438E-09  4.44355776737E-09  3.85535826084E-09    0.90916   0.86763
     7  6000.         7   7.000       8.000      2380.          5.09790647851E-09  4.55248784330E-09  4.00443194370E-09    0.89301   0.87961
     8  6000.         8   8.000       9.000      2269.          5.28613577393E-09  4.49636216302E-09  3.87086509795E-09    0.85060   0.86089
     9  6000.         9   9.000       10.00      2173.          5.47896447165E-09  4.46661832563E-09  3.84475606902E-09    0.81523   0.86078
    10  1.200e+04    10   10.00       12.00      2043.          5.71159387032E-09  4.60935582824E-09  3.90024039249E-09    0.80702   0.84616
    11  1.200e+04    11   12.00       14.00      1903.          6.01173332709E-09  4.66266677224E-09  3.85013639743E-09    0.77559   0.82574
    12  1.200e+04    12   14.00       16.00      1790.          6.24950479237E-09  4.58971584247E-09  3.53013868558E-09    0.73441   0.76914
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 31
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3619.          4.16943351864E-09  5.07411547115E-09  4.88671370549E-09    1.21698   0.96307
     2  6000.         2   2.000       3.000      3343.          3.97776198163E-09  4.46746598742E-09  4.18215947346E-09    1.12311   0.93614
     3  6000.         3   3.000       4.000      3077.          4.28640083576E-09  4.53167673371E-09  4.11047836925E-09    1.05722   0.90705
     4  6000.         4   4.000       5.000      2856.          4.61034867520E-09  4.57249537677E-09  4.12291594658E-09    0.99179   0.90168
     5  6000.         5   5.000       6.000      2672.          4.91227533852E-09  4.66431333675E-09  4.19860887471E-09    0.94952   0.90016
     6  6000.         6   6.000       7.000      2516.          5.16944287952E-09  4.72126658959E-09  4.10838724484E-09    0.91330   0.87019
     7  6000.         7   7.000       8.000      2384.          5.39993452029E-09  4.84796752085E-09  4.26921426075E-09    0.89778   0.88062
     8  6000.         8   8.000       9.000      2272.          5.60878576272E-09  4.80251964087E-09  4.08381105611E-09    0.85625   0.85035
     9  6000.         9   9.000       10.00      2176.          5.81771643490E-09  4.75932007040E-09  4.06069557726E-09    0.81807   0.85321
    10  1.200e+04    10   10.00       12.00      2046.          6.06952777992E-09  4.92649736202E-09  4.19036808929E-09    0.81168   0.85058
    11  1.200e+04    11   12.00       14.00      1905.          6.39709350509E-09  4.98612182060E-09  4.15714208695E-09    0.77944   0.83374
    12  1.200e+04    12   14.00       16.00      1792.          6.65701280600E-09  4.91383150099E-09  3.81190812876E-09    0.73814   0.77575
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 32
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3617.          3.77895029806E-09  4.61344649865E-09  4.47522013175E-09    1.22083   0.97004
     2  6000.         2   2.000       3.000      3341.          3.56721858124E-09  4.01286982825E-09  3.79303325095E-09    1.12493   0.94522
     3  6000.         3   3.000       4.000      3074.          3.81601485980E-09  4.02831925701E-09  3.67166239053E-09    1.05564   0.91146
     4  6000.         4   4.000       5.000      2853.          4.08643529828E-09  4.04491207697E-09  3.64231138338E-09    0.98984   0.90047
     5  6000.         5   5.000       6.000      2668.          4.34043713268E-09  4.10541685100E-09  3.69074762210E-09    0.94585   0.89899
     6  6000.         6   6.000       7.000      2513.          4.55745131517E-09  4.14652029975E-09  3.60164486687E-09    0.90983   0.86859
     7  6000.         7   7.000       8.000      2381.          4.75224590190E-09  4.25169391503E-09  3.74237818696E-09    0.89467   0.88021
     8  6000.         8   8.000       9.000      2269.          4.92653051691E-09  4.19621378141E-09  3.55161474935E-09    0.85176   0.84639
     9  6000.         9   9.000       10.00      2173.          5.10326737383E-09  4.14104356382E-09  3.56572788586E-09    0.81145   0.86107
    10  1.200e+04    10   10.00       12.00      2043.          5.31967856236E-09  4.29132609910E-09  3.62515710457E-09    0.80669   0.84476
    11  1.200e+04    11   12.00       14.00      1902.          5.59865318115E-09  4.33551189126E-09  3.58677506195E-09    0.77438   0.82730
    12  1.200e+04    12   14.00       16.00      1789.          5.82255171024E-09  4.23778182956E-09  3.23556254656E-09    0.72782   0.76350
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 33
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3608.          3.28316755478E-09  4.34360973705E-09  4.26997472031E-09    1.32299   0.98305
     2  6000.         2   2.000       3.000      3337.          3.36326207054E-09  3.96435824391E-09  3.76093377602E-09    1.17872   0.94869
     3  6000.         3   3.000       4.000      3073.          3.76926153195E-09  4.10086950619E-09  3.72294492885E-09    1.08798   0.90784
     4  6000.         4   4.000       5.000      2853.          4.14447900938E-09  4.19485006830E-09  3.78145777213E-09    1.01215   0.90145
     5  6000.         5   5.000       6.000      2669.          4.47988478748E-09  4.30636101480E-09  3.85413529319E-09    0.96127   0.89499
     6  6000.         6   6.000       7.000      2514.          4.75828806727E-09  4.38964522395E-09  3.76399684790E-09    0.92253   0.85747
     7  6000.         7   7.000       8.000      2383.          5.00246479346E-09  4.53263223864E-09  3.97533671564E-09    0.90608   0.87705
     8  6000.         8   8.000       9.000      2271.          5.22128522271E-09  4.50564707311E-09  3.78288771368E-09    0.86294   0.83959
     9  6000.         9   9.000       10.00      2175.          5.43609655414E-09  4.45143151200E-09  3.82348276776E-09    0.81887   0.85893
    10  1.200e+04    10   10.00       12.00      2045.          5.69836993473E-09  4.63983714575E-09  3.90175343334E-09    0.81424   0.84092
    11  1.200e+04    11   12.00       14.00      1904.          6.03203965325E-09  4.72274548783E-09  3.86916554073E-09    0.78294   0.81926
    12  1.200e+04    12   14.00       16.00      1791.          6.30092978985E-09  4.60307627947E-09  3.48774729501E-09    0.73054   0.75770
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 34
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3620.          4.40151979527E-09  5.16096088041E-09  4.95943927123E-09    1.17254   0.96095
     2  6000.         2   2.000       3.000      3344.          4.04643800338E-09  4.43089378277E-09  4.12532120788E-09    1.09501   0.93104
     3  6000.         3   3.000       4.000      3077.          4.25604768557E-09  4.42459141392E-09  4.03092305322E-09    1.03960   0.91103
     4  6000.         4   4.000       5.000      2855.          4.50928802989E-09  4.41083549394E-09  3.98827505449E-09    0.97817   0.90420
     5  6000.         5   5.000       6.000      2671.          4.75469679637E-09  4.46506252801E-09  4.03601081698E-09    0.93908   0.90391
     6  6000.         6   6.000       7.000      2516.          4.96489590821E-09  4.49058198262E-09  3.94077053306E-09    0.90447   0.87756
     7  6000.         7   7.000       8.000      2383.          5.15990453315E-09  4.59547560879E-09  4.05498181056E-09    0.89061   0.88239
     8  6000.         8   8.000       9.000      2272.          5.33533633789E-09  4.52966597493E-09  3.87733646070E-09    0.84899   0.85599
     9  6000.         9   9.000       10.00      2175.          5.51446742004E-09  4.47370751291E-09  3.84005867470E-09    0.81127   0.85836
    10  1.200e+04    10   10.00       12.00      2045.          5.72873064638E-09  4.62472690020E-09  3.94642540989E-09    0.80729   0.85333
    11  1.200e+04    11   12.00       14.00      1904.          6.00966962974E-09  4.64747043108E-09  3.88084186088E-09    0.77333   0.83504
    12  1.200e+04    12   14.00       16.00      1791.          6.22883702508E-09  4.57783535846E-09  3.55292721682E-09    0.73494   0.77612
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 35
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3617.          3.80721209964E-09  4.84473875916E-09  4.72908990408E-09    1.27252   0.97613
     2  6000.         2   2.000       3.000      3342.          3.72788339416E-09  4.30552399501E-09  4.08282333660E-09    1.15495   0.94828
     3  6000.         3   3.000       4.000      3076.          4.07947785207E-09  4.38378095939E-09  3.98197290886E-09    1.07459   0.90834
     4  6000.         4   4.000       5.000      2855.          4.42856651685E-09  4.44683937908E-09  4.00871130778E-09    1.00413   0.90147
     5  6000.         5   5.000       6.000      2670.          4.74930913044E-09  4.54357752468E-09  4.08215048464E-09    0.95668   0.89844
     6  6000.         6   6.000       7.000      2515.          5.01933221104E-09  4.61357655023E-09  3.97366751098E-09    0.91916   0.86130
     7  6000.         7   7.000       8.000      2384.          5.25754863342E-09  4.74414674560E-09  4.17603323189E-09    0.90235   0.88025
     8  6000.         8   8.000       9.000      2272.          5.47205242798E-09  4.70768724838E-09  3.97701343556E-09    0.86031   0.84479
     9  6000.         9   9.000       10.00      2176.          5.68714152889E-09  4.66208878339E-09  4.02179386256E-09    0.81976   0.86266
    10  1.200e+04    10   10.00       12.00      2045.          5.94923027999E-09  4.83513968546E-09  4.08306874424E-09    0.81273   0.84446
    11  1.200e+04    11   12.00       14.00      1904.          6.28529111388E-09  4.91845033941E-09  4.04412544584E-09    0.78253   0.82224
    12  1.200e+04    12   14.00       16.00      1791.          6.55791742094E-09  4.80879590441E-09  3.66323049259E-09    0.73328   0.76178
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 36
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3627.          4.14383132386E-09  5.16766226236E-09  5.05414119183E-09    1.24707   0.97803
     2  6000.         2   2.000       3.000      3351.          4.00531304286E-09  4.56026323386E-09  4.30938707357E-09    1.13855   0.94499
     3  6000.         3   3.000       4.000      3084.          4.34178147652E-09  4.62043654810E-09  4.22750487762E-09    1.06418   0.91496
     4  6000.         4   4.000       5.000      2862.          4.67988856652E-09  4.66298883806E-09  4.20151109612E-09    0.99639   0.90103
     5  6000.         5   5.000       6.000      2677.          4.99510407494E-09  4.75036501181E-09  4.29882401760E-09    0.95100   0.90495
     6  6000.         6   6.000       7.000      2521.          5.25712840621E-09  4.80294084402E-09  4.13612825288E-09    0.91361   0.86117
     7  6000.         7   7.000       8.000      2389.          5.49026677751E-09  4.92731353885E-09  4.34226456962E-09    0.89746   0.88126
     8  6000.         8   8.000       9.000      2277.          5.70185657504E-09  4.88122340956E-09  4.15089274351E-09    0.85608   0.85038
     9  6000.         9   9.000       10.00      2180.          5.91023772909E-09  4.83237836097E-09  4.16654402805E-09    0.81763   0.86221
    10  1.200e+04    10   10.00       12.00      2050.          6.16409059378E-09  4.99744206047E-09  4.23488453692E-09    0.81073   0.84741
    11  1.200e+04    11   12.00       14.00      1908.          6.49245852462E-09  5.06825731830E-09  4.16230362631E-09    0.78064   0.82125
    12  1.200e+04    12   14.00       16.00      1795.          6.75326433647E-09  4.95703891425E-09  3.77601104537E-09    0.73402   0.76175
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 37
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  6000.         1   1.000       2.000      3625.          4.71317511012E-09  5.61302686545E-09  5.40534512653E-09    1.19092   0.96300
     2  6000.         2   2.000       3.000      3349.          4.38190301388E-09  4.84989479843E-09  4.55488349209E-09    1.10680   0.93917
     3  6000.         3   3.000       4.000      3082.          4.64474107534E-09  4.85101425544E-09  4.41413301157E-09    1.04441   0.90994
     4  6000.         4   4.000       5.000      2860.          4.94586782856E-09  4.86083947215E-09  4.38084435911E-09    0.98281   0.90125
     5  6000.         5   5.000       6.000      2675.          5.23517730730E-09  4.93302011353E-09  4.46639410397E-09    0.94228   0.90541
     6  6000.         6   6.000       7.000      2520.          5.48207157050E-09  4.97189293840E-09  4.31821432521E-09    0.90694   0.86853
